id,date,vn_position,vn_stream_count,global_position,global_stream_count
6HE6jZ7J0T6Rry0lcGTZYv,Peak,21.0,15364.0,,
6HGOxrNik4iPurqStawTFQ,Total,,7463940.0,,
6HGOxrNik4iPurqStawTFQ,Peak,1.0,455604.0,,
6HpkHTTwfVmSoopeloHqOp,Total,,4774573.0,,
6HpkHTTwfVmSoopeloHqOp,Peak,4.0,65888.0,,
6Hs2xIgB8nzyGFDvVA8lFa,Total,,33769209.0,,
6Hs2xIgB8nzyGFDvVA8lFa,Peak,2.0,53572.0,,
6IHLOkgZftkcqS3fM0jMCT,Total,,14636734.0,,
6IHLOkgZftkcqS3fM0jMCT,Peak,9.0,115073.0,,
6INhamAhXUTRuXliyDirMV,Total,,556046.0,,
6INhamAhXUTRuXliyDirMV,Peak,90.0,34551.0,,
6IQ4jy1T0Ddkfmo8gfrzL4,Total,,32030.0,,
6IQ4jy1T0Ddkfmo8gfrzL4,Peak,104.0,5990.0,,
6IUEwlNgVnT5CYeBuq6DTH,Total,,2008124.0,,
6IUEwlNgVnT5CYeBuq6DTH,Peak,3.0,105240.0,,
6IXoUck5836HxHL4y1DoYu,Total,,58858.0,,
6IXoUck5836HxHL4y1DoYu,Peak,61.0,15817.0,,
6ImWeruCQWxZ9WNodYwjvg,Total,,174875.0,,
6ImWeruCQWxZ9WNodYwjvg,Peak,128.0,28618.0,,
6IrjIvxxqZuidkENjW72Q5,Total,,232890.0,,
6IrjIvxxqZuidkENjW72Q5,Peak,105.0,8755.0,,
6JCgjW0daPZ2hkkciOPTX4,Total,,57761.0,,
6JCgjW0daPZ2hkkciOPTX4,Peak,117.0,9468.0,,
6KgZf5gZgF1KLNxq1qZgHP,Total,,24654085.0,,
6KgZf5gZgF1KLNxq1qZgHP,Peak,6.0,117363.0,,
6MgCMS8q3NA89TnVuPLvIN,Total,,3094941.0,,
6MgCMS8q3NA89TnVuPLvIN,Peak,6.0,74005.0,,
6NAlg9IZh3T3uQVeBtmjo3,Total,,181387.0,,
6NAlg9IZh3T3uQVeBtmjo3,Peak,50.0,11637.0,,
6NCBemUJvjspFiLuATSUm3,Total,,192467.0,,
6NCBemUJvjspFiLuATSUm3,Peak,31.0,17900.0,,
6P7xEmk7ZZYz0AV84uOwiW,Total,,4420540.0,,
6P7xEmk7ZZYz0AV84uOwiW,Peak,10.0,88873.0,,
6Q2oEdOhRjZ1DTv2a7j0lN,Total,,5789496.0,,
6Q2oEdOhRjZ1DTv2a7j0lN,Peak,86.0,36787.0,,
6Rah0twMGdoudVfDpscqpo,Total,,127119.0,,
6Rah0twMGdoudVfDpscqpo,Peak,133.0,23422.0,,
6SdPpLl72QarBuaxv7FNGw,Total,,1145729.0,,
6SdPpLl72QarBuaxv7FNGw,Peak,22.0,46796.0,,
6SjnTRDyTM162pPOAM0O8M,Total,,838493.0,,
6SjnTRDyTM162pPOAM0O8M,Peak,36.0,20089.0,,
6SlgEjTI7VVT7FVFfDAx17,Total,,176485.0,,
6SlgEjTI7VVT7FVFfDAx17,Peak,70.0,8709.0,,
6VXVYATpQXEIoZ97NnWCmn,Total,,48268285.0,,
6VXVYATpQXEIoZ97NnWCmn,Peak,2.0,81046.0,,
6VvFEO2TRnAm3AIjItNSuU,Total,,189510.0,,
6VvFEO2TRnAm3AIjItNSuU,Peak,42.0,38061.0,,
6Wi18yv3aoO0ZF4uulguof,Total,,5232059.0,,
6Wi18yv3aoO0ZF4uulguof,Peak,43.0,26039.0,,
6Yr49px8UOb8LEwY2eORNV,Total,,1228463.0,,
6Yr49px8UOb8LEwY2eORNV,Peak,73.0,5374.0,,
6a1uj8onBHUi6TKSREPxHY,Total,,1464363.0,,
6a1uj8onBHUi6TKSREPxHY,Peak,41.0,56377.0,,
6aeU5IH8DB1qHK5jRFTNUv,Total,,3360659.0,,
6aeU5IH8DB1qHK5jRFTNUv,Peak,4.0,27510.0,,
6ahYdGHGTfy83VwR4AhQi9,Total,,309798.0,,
6ahYdGHGTfy83VwR4AhQi9,Peak,130.0,24027.0,,
6avf87RlBlDYMbdcRx2tDK,Total,,694211.0,,
6avf87RlBlDYMbdcRx2tDK,Peak,73.0,37711.0,,
6bXmKNVe9YIjoyDbz04nWg,Total,,2071125.0,,
6bXmKNVe9YIjoyDbz04nWg,Peak,31.0,14088.0,,
6cVohsG3hJgnctUZ1eLJFH,Total,,299444.0,,
6cVohsG3hJgnctUZ1eLJFH,Peak,54.0,10070.0,,
6cc5PzJUddXskJGHJINw9F,Total,,717398.0,,
6cc5PzJUddXskJGHJINw9F,Peak,4.0,126630.0,,
6e7oHe23DEca4sEOgu5bPd,Total,,220181.0,,
6e7oHe23DEca4sEOgu5bPd,Peak,35.0,49500.0,,
6eOD2p1cGmxLiYA0UR03O1,Total,,140761.0,,
6eOD2p1cGmxLiYA0UR03O1,Peak,69.0,28162.0,,
6eZXnm0149lcpJYP2GAPvP,Total,,120369.0,,
6eZXnm0149lcpJYP2GAPvP,Peak,75.0,24058.0,,
6ecdnYq7ob5tvxlT3U2xwV,Total,,1305741.0,,
6ecdnYq7ob5tvxlT3U2xwV,Peak,141.0,30879.0,,
6f7M5UzYYeLFCMIBQhxk2J,Total,,10423793.0,,
6f7M5UzYYeLFCMIBQhxk2J,Peak,5.0,98191.0,,
6fDa6IEt8EAFkHH4hShFK4,Total,,2935953.0,,
6fDa6IEt8EAFkHH4hShFK4,Peak,59.0,15731.0,,
6hLEsk1t37XKNwtTQ3iI1b,Total,,1080978.0,,
6hLEsk1t37XKNwtTQ3iI1b,Peak,16.0,25447.0,,
6hUpxEKFSjS8metuA1yxlf,Total,,7125536.0,,
6hUpxEKFSjS8metuA1yxlf,Peak,40.0,46377.0,,
6iXGivPFpsqKmrINhIbPvx,Total,,33209268.0,,
6iXGivPFpsqKmrINhIbPvx,Peak,8.0,38152.0,,
6jOP08e9PHDnoF3reZcePE,Total,,3460741.0,,
6jOP08e9PHDnoF3reZcePE,Peak,4.0,32513.0,,
6jcLKVmEKAQIXIVHJZ8vzS,Total,,21799794.0,,
6jcLKVmEKAQIXIVHJZ8vzS,Peak,39.0,39253.0,,
6jdOqxknJi9PTw32wd3eJZ,Total,,480178.0,,
6jdOqxknJi9PTw32wd3eJZ,Peak,31.0,50804.0,,
6kCU6i8iRrAAmJJ8Sj4JYC,Total,,13165871.0,,
6kCU6i8iRrAAmJJ8Sj4JYC,Peak,37.0,54371.0,,
6lhwqbxrVsfCdTpfb7ga34,Total,,1738462.0,,
6lhwqbxrVsfCdTpfb7ga34,Peak,47.0,44135.0,,
6lmJXxTcLTe6bdgwSfTqhO,Total,,1087548.0,,
6lmJXxTcLTe6bdgwSfTqhO,Peak,27.0,11255.0,,
6m1oexLqQpf9nbrkrHXOWc,Total,,1770623.0,,
6m1oexLqQpf9nbrkrHXOWc,Peak,80.0,18380.0,,
6mnkGSgd8eHVv1C38pDP9o,Total,,1395835.0,,
6mnkGSgd8eHVv1C38pDP9o,Peak,69.0,15491.0,,
6muALFzH8p6LSY7b4vwOdi,Total,,72136.0,,
6muALFzH8p6LSY7b4vwOdi,Peak,100.0,3416.0,,
6omqlTpk0xulezHygipOZx,Total,,388215.0,,
6omqlTpk0xulezHygipOZx,Peak,86.0,31595.0,,
6osYEcGOlS3jEedcW96GlM,Total,,40830.0,,
6osYEcGOlS3jEedcW96GlM,Peak,13.0,3321.0,,
6r5o9yIc16ZvymXUKJQ1yy,Total,,6173269.0,,
6r5o9yIc16ZvymXUKJQ1yy,Peak,7.0,110137.0,,
6s9xQXSKc8tYMe1ZH5aiYs,Total,,1637779.0,,
6s9xQXSKc8tYMe1ZH5aiYs,Peak,28.0,53169.0,,
6sIWcLjuMvOcxAfMOx1kbB,Total,,1537542.0,,
6sIWcLjuMvOcxAfMOx1kbB,Peak,56.0,32768.0,,
6uxuJ8Fr1AAfSPJUF9N1yr,Total,,31667080.0,,
6uxuJ8Fr1AAfSPJUF9N1yr,Peak,1.0,52709.0,,
6xKs4CnVadRzdNZ48vhT27,Total,,4921046.0,,
6xKs4CnVadRzdNZ48vhT27,Peak,48.0,40590.0,,
6xNed18guKRAOZMkvlxFA5,Total,,268262.0,,
6xNed18guKRAOZMkvlxFA5,Peak,86.0,31595.0,,
6yLbighkE0kn1OH9zd4aBi,Total,,302716.0,,
6yLbighkE0kn1OH9zd4aBi,Peak,27.0,53513.0,,
6zrQLaZG0OlT63oUDwFKri,Total,,2709221.0,,
6zrQLaZG0OlT63oUDwFKri,Peak,56.0,21568.0,,
703QXwWn5KdNaoviarYHAO,Total,,4198782.0,,
703QXwWn5KdNaoviarYHAO,Peak,1.0,41687.0,,
70SyyW2Z1A5UNY3g8bPo5I,Total,,1740015.0,,
70SyyW2Z1A5UNY3g8bPo5I,Peak,2.0,17241.0,,
70cMlm2Ib00pnJHtjMem9b,Total,,184005.0,,
70cMlm2Ib00pnJHtjMem9b,Peak,101.0,4404.0,,
719Z1dnp95fwmbs2st1PKn,Total,,177375.0,,
719Z1dnp95fwmbs2st1PKn,Peak,64.0,25869.0,,
72NMPuJCRsOUoXQJdzVfdo,Total,,6508736.0,,
72NMPuJCRsOUoXQJdzVfdo,Peak,11.0,102313.0,,
72ictTz6o0dusD2QpCn4bn,Total,,8714835.0,,
72ictTz6o0dusD2QpCn4bn,Peak,31.0,55921.0,,
73ax9vvEPz8yXm9TCrn2Y1,Total,,764085.0,,
73ax9vvEPz8yXm9TCrn2Y1,Peak,40.0,47257.0,,
74WxAcXpJGlxjGee6elaiX,Total,,196013.0,,
74WxAcXpJGlxjGee6elaiX,Peak,70.0,27181.0,,
74bsZnXDo2BKMeFJcEPLb9,Total,,92877.0,,
74bsZnXDo2BKMeFJcEPLb9,Peak,57.0,12348.0,,
758HpAro9xbPugUESFncw0,Total,,473743.0,,
758HpAro9xbPugUESFncw0,Peak,43.0,33905.0,,
75NgcOsgURBLTPpRzAsxp0,Total,,296916.0,,
75NgcOsgURBLTPpRzAsxp0,Peak,141.0,5577.0,,
76LJNZFUi9NOGkpZnIIRVX,Total,,347774.0,,
76LJNZFUi9NOGkpZnIIRVX,Peak,31.0,51921.0,,
76UWLyJm10LudXC3rdYSRO,Total,,1242083.0,,
76UWLyJm10LudXC3rdYSRO,Peak,74.0,41582.0,,
76zJmpyMFX49tGT3u06JaK,Total,,1158384.0,,
76zJmpyMFX49tGT3u06JaK,Peak,5.0,53839.0,,
786cTF2koRtvnQd4HZCrJi,Total,,1926593.0,,
786cTF2koRtvnQd4HZCrJi,Peak,47.0,44135.0,,
78lw4wahFNotXb0mOEtPkM,Total,,12422772.0,,
78lw4wahFNotXb0mOEtPkM,Peak,19.0,65984.0,,
79ME0P8ch9estARqe674HK,Total,,1312073.0,,
79ME0P8ch9estARqe674HK,Peak,8.0,19992.0,,
7AD5F85waSb3yZxZxEXhJM,Total,,20369331.0,,
7AD5F85waSb3yZxZxEXhJM,Peak,20.0,40552.0,,
7Cjsw965r7mVK888ZqP6Wo,Total,,8350624.0,,
7Cjsw965r7mVK888ZqP6Wo,Peak,17.0,90031.0,,
7CoOFEoC3xg3iJ2srBsizf,Total,,1729407.0,,
7CoOFEoC3xg3iJ2srBsizf,Peak,95.0,26992.0,,
7D9tiidrBDQRgCENeIhko0,Total,,651074.0,,
7D9tiidrBDQRgCENeIhko0,Peak,32.0,46242.0,,
7ESH2ntyD5Bb1XckoJU554,Total,,2988636.0,,
7ESH2ntyD5Bb1XckoJU554,Peak,8.0,105464.0,,
7EaPodlfG3tbhshy7MKzTL,Total,,657010.0,,
7EaPodlfG3tbhshy7MKzTL,Peak,39.0,33815.0,,
7Ebm9NxzNhUX2FxzBl1kwm,Total,,545485.0,,
7Ebm9NxzNhUX2FxzBl1kwm,Peak,15.0,68348.0,,
7FX4Ae2nf5U6Y42AEMR9lc,Total,,2054303.0,,
7FX4Ae2nf5U6Y42AEMR9lc,Peak,19.0,68089.0,,
7KNVYQdx7arRoeEJi9C9IR,Total,,796720.0,,
7KNVYQdx7arRoeEJi9C9IR,Peak,78.0,4924.0,,
7LVrrX8pkzI9fMF88nGabt,Total,,34086522.0,,
7LVrrX8pkzI9fMF88nGabt,Peak,1.0,105992.0,,
7MObIQOs5ESkbcihA9dcsz,Total,,1007819.0,,
7MObIQOs5ESkbcihA9dcsz,Peak,17.0,29679.0,,
7bgTQM4WaCDHMVxYxP78qq,Total,,712780.0,,
7bgTQM4WaCDHMVxYxP78qq,Peak,107.0,35130.0,,
7bmk1GEufZOrycr3HXZGN2,Total,,54290.0,,
7bmk1GEufZOrycr3HXZGN2,Peak,74.0,7872.0,,
7bn8ckDTI4EQIKZ6jRL4K0,Total,,338332.0,,
7bn8ckDTI4EQIKZ6jRL4K0,Peak,46.0,28689.0,,
7eDrdQ7PK9Xm1CZCKWsgmH,Total,,12525101.0,,
7eDrdQ7PK9Xm1CZCKWsgmH,Peak,17.0,33009.0,,
7fBS3lMEHU3XIzn6lXgH3X,Total,,533857.0,,
7fBS3lMEHU3XIzn6lXgH3X,Peak,12.0,20957.0,,
7fCeYpR02Q8JVuD88hJZVT,Total,,15142076.0,,
7fCeYpR02Q8JVuD88hJZVT,Peak,6.0,148256.0,,
7fFvPlrcO79gXfErRuqaoC,Total,,1337147.0,,
7fFvPlrcO79gXfErRuqaoC,Peak,5.0,4633.0,,
7fNHfgOxPLcg4mQLhCnOHB,Total,,15819387.0,,
7fNHfgOxPLcg4mQLhCnOHB,Peak,82.0,33415.0,,
7h2zqUH4bYyknNUxsYnS5V,Total,,15330774.0,,
7h2zqUH4bYyknNUxsYnS5V,Peak,30.0,31354.0,,
7hkvAaJNRlnetwv8Se2kDA,Total,,2929951.0,,
7hkvAaJNRlnetwv8Se2kDA,Peak,43.0,31609.0,,
7hzVxbVA6Y5t9YDzpSgdRS,Total,,2195749.0,,
7hzVxbVA6Y5t9YDzpSgdRS,Peak,5.0,28078.0,,
7j3XQm7RR8T2EzaYtYK4rc,Total,,15311101.0,,
7j3XQm7RR8T2EzaYtYK4rc,Peak,43.0,46450.0,,
7jLSThU5Kg1RWt19Leiaxm,Total,,50241780.0,,
7jLSThU5Kg1RWt19Leiaxm,Peak,1.0,88934.0,,
7jbnA8sL3dpOYRrFrVURf0,Total,,430159.0,,
7jbnA8sL3dpOYRrFrVURf0,Peak,83.0,20386.0,,
7kKu4NWeBh01I6aTIEP9bg,Total,,6693539.0,,
7kKu4NWeBh01I6aTIEP9bg,Peak,25.0,71212.0,,
7kgzRBNkBRArtTPkYjWLYT,Total,,34714280.0,,
7kgzRBNkBRArtTPkYjWLYT,Peak,7.0,48512.0,,
7kpNUrBDYDoX6QKGzrBD1R,Total,,18631508.0,,
7kpNUrBDYDoX6QKGzrBD1R,Peak,8.0,60604.0,,
7lkWAB0Ru7WEa0mkdgiqJG,Total,,3766931.0,,
7lkWAB0Ru7WEa0mkdgiqJG,Peak,1.0,41297.0,,
7mA9oPfWSMXKOdPZqyow55,Total,,127694.0,,
7mA9oPfWSMXKOdPZqyow55,Peak,59.0,35439.0,,
7mblTCdc14ylJ1JW71MODb,Total,,7679912.0,,
7mblTCdc14ylJ1JW71MODb,Peak,10.0,108635.0,,
7nmpSarD95GZjdlzIpSKZR,Total,,73205.0,,
7nmpSarD95GZjdlzIpSKZR,Peak,111.0,10558.0,,
7oBUoEbCDF748UkHnLusUB,Total,,26445693.0,,
7oBUoEbCDF748UkHnLusUB,Peak,4.0,28374.0,,
7oX6qKTnKeVG6iT0qG1i29,Total,,4541049.0,,
7oX6qKTnKeVG6iT0qG1i29,Peak,31.0,25133.0,,
7paCdW3grnoEi95tjO1OkG,Total,,7805773.0,,
7paCdW3grnoEi95tjO1OkG,Peak,91.0,33706.0,,
7pqx5vF7DzkVtEdsXQ9iua,Total,,3337309.0,,
7pqx5vF7DzkVtEdsXQ9iua,Peak,28.0,53169.0,,
7rBaTQRsf7BHcFfvXQBSHR,Total,,111319.0,,
7rBaTQRsf7BHcFfvXQBSHR,Peak,124.0,11047.0,,
7rIPVGTU46ILYVrrblSu4P,Total,,183172.0,,
7rIPVGTU46ILYVrrblSu4P,Peak,57.0,15791.0,,
7rjtRM1AgmmraeTTX8tofW,Total,,4550151.0,,
7rjtRM1AgmmraeTTX8tofW,Peak,1.0,178552.0,,
7sZgN8O9VpGPbNv4TWfvTy,Total,,188645.0,,
7sZgN8O9VpGPbNv4TWfvTy,Peak,99.0,12245.0,,
7sZgr8RsXkDwkmiQok691a,Total,,3890094.0,,
7sZgr8RsXkDwkmiQok691a,Peak,73.0,28892.0,,
7skGrIrRzO0APhASzAKfNi,Total,,1748394.0,,
7skGrIrRzO0APhASzAKfNi,Peak,84.0,7416.0,,
7ssVARiCxa9KentfZXhZEr,Total,,532511.0,,
7ssVARiCxa9KentfZXhZEr,Peak,8.0,22780.0,,
7td8DTWoGC9u9db37mGHX6,Total,,13172328.0,,
7td8DTWoGC9u9db37mGHX6,Peak,6.0,74246.0,,
7uowi8hg7oAnwhOddWyy5r,Total,,6171.0,,
7uowi8hg7oAnwhOddWyy5r,Peak,37.0,2041.0,,
7vJyCz6Q8AE13xfPo6iQAz,Total,,2041276.0,,
7vJyCz6Q8AE13xfPo6iQAz,Peak,7.0,12985.0,,
7vKjOiBl4LiaQaPM3M0UwW,Total,,829359.0,,
7vKjOiBl4LiaQaPM3M0UwW,Peak,79.0,43346.0,,
7wHBNIBO353lf9aVvmUydT,Total,,1509400.0,,
7wHBNIBO353lf9aVvmUydT,Peak,54.0,5739.0,,
7wj9sGlHGTMQ28liyi48hz,Total,,29761279.0,,
7wj9sGlHGTMQ28liyi48hz,Peak,1.0,256080.0,,
7wkX67ruxr3x2GFz6vyIX9,Total,,26104431.0,,
7wkX67ruxr3x2GFz6vyIX9,Peak,1.0,52709.0,,
7yfcQynap4xcNqnydaFw83,Total,,5307921.0,,
7yfcQynap4xcNqnydaFw83,Peak,8.0,84805.0,,
7zKDCM8YoeC3tqHV5ZmFuy,Total,,607221.0,,
7zKDCM8YoeC3tqHV5ZmFuy,Peak,95.0,5643.0,,
7ztDtVVfNu7HWsMlN49QPa,Total,,71162.0,,
7ztDtVVfNu7HWsMlN49QPa,Peak,57.0,10622.0,,
