id,date,vn_position,vn_stream_count,global_position,global_stream_count
1wG0HYACxdu3Kdz3mI4ca6,Peak,136.0,196045.0,,
1wl7BgRuEYJfmINb0ncS5b,Total,,214987.0,,
1wl7BgRuEYJfmINb0ncS5b,Peak,122.0,40484.0,,
1wmYHps3Ww2wfG6FEmjzuX,Total,,71549.0,,
1wmYHps3Ww2wfG6FEmjzuX,Peak,48.0,23822.0,,
1xoadYaxtOp9gHDwgmPDuz,Total,,38194079.0,,
1xoadYaxtOp9gHDwgmPDuz,Peak,3.0,323601.0,,
1yo967mk7CpjvruNxBecOY,Total,,9652121.0,,
1yo967mk7CpjvruNxBecOY,Peak,22.0,258426.0,,
1zzCiwKpbS6zNC3OAdejd2,Total,,5338031.0,,
1zzCiwKpbS6zNC3OAdejd2,Peak,15.0,533835.0,,
20jc2qrUesWnyDYnWq0XW8,Total,,2172533.0,,
20jc2qrUesWnyDYnWq0XW8,Peak,152.0,194609.0,,
21x7Ld7I7X7HQtDgS8al5Z,Total,,2481942.0,,
21x7Ld7I7X7HQtDgS8al5Z,Peak,35.0,410135.0,,
226ljdOTLM2clGpm4mZvAm,Total,,10289011.0,,
226ljdOTLM2clGpm4mZvAm,Peak,16.0,572865.0,,
229P16G6GFOCDUNiUNusc4,Total,,236900.0,,
229P16G6GFOCDUNiUNusc4,Peak,112.0,236900.0,,
22oXPVbCf30gA4uMIvPvpP,Total,,239129.0,,
22oXPVbCf30gA4uMIvPvpP,Peak,132.0,69552.0,,
23SUnSd024ACX7u1AUXsGc,Total,,6321933.0,,
23SUnSd024ACX7u1AUXsGc,Peak,6.0,557988.0,,
24YjMHwrN1di1vXrpj4z3C,Total,,203366.0,,
24YjMHwrN1di1vXrpj4z3C,Peak,98.0,203366.0,,
24YjMHwrN1di1vXrpj4z3C,Peak,32.0,54726.0,,
24eClW0wZh5fFEFwsUWdSG,Total,,5465084.0,,
24eClW0wZh5fFEFwsUWdSG,Peak,16.0,569627.0,,
255vSRpVq5YYKBJiem1BVx,Total,,23159790.0,,
255vSRpVq5YYKBJiem1BVx,Peak,4.0,582880.0,,
25edeHHueINMguqu9emCyV,Total,,35109958.0,,
25edeHHueINMguqu9emCyV,Peak,1.0,263976.0,,
26zqmmkqUK6mCc87XDzPym,Total,,12473711.0,,
26zqmmkqUK6mCc87XDzPym,Peak,14.0,548290.0,,
27AEQr4wqfHyVpwgFgnGs6,Total,,3627650.0,,
27AEQr4wqfHyVpwgFgnGs6,Peak,69.0,283176.0,,
27F22WcGDyl4Z2KylVJkXL,Total,,10935325.0,,
27F22WcGDyl4Z2KylVJkXL,Peak,14.0,280889.0,,
27Z9T0mSWHYWSj9SNOGvyt,Total,,26833214.0,,
27Z9T0mSWHYWSj9SNOGvyt,Peak,25.0,280292.0,,
27fqy8VruqYZlKiK1qfwEd,Total,,4172605.0,,
27fqy8VruqYZlKiK1qfwEd,Peak,8.0,330520.0,,
28bxbqNcAuNxYDZYet6eZ7,Total,,26484471.0,,
28bxbqNcAuNxYDZYet6eZ7,Peak,9.0,434649.0,,
28ncfVOBRp3HGweSZ6Wb8C,Total,,385789.0,,
28ncfVOBRp3HGweSZ6Wb8C,Peak,173.0,114290.0,,
29Tj2R8sZZ3fzlXZVe1OyY,Total,,5281497.0,,
29Tj2R8sZZ3fzlXZVe1OyY,Peak,38.0,400582.0,,
29VSQCxul5FNmpi4gVR7Qn,Total,,415646.0,,
29VSQCxul5FNmpi4gVR7Qn,Peak,137.0,149494.0,,
29cUOvKfTmx9SFDC73QHv5,Total,,496454.0,,
29cUOvKfTmx9SFDC73QHv5,Peak,90.0,150205.0,,
2AA4UcXp2WRvsU9cyHT6Vy,Total,,3035667.0,,
2AA4UcXp2WRvsU9cyHT6Vy,Peak,7.0,245154.0,,
2AA5DB0Ehi28UdYrAU9xnA,Total,,1994893.0,,
2AA5DB0Ehi28UdYrAU9xnA,Peak,15.0,533835.0,,
2AVDBKzxzTjLB91WVTfIlA,Total,,721052.0,,
2AVDBKzxzTjLB91WVTfIlA,Peak,15.0,519069.0,,
2Asy51yFMEG8Qjh15kvQeD,Total,,3086151.0,,
2Asy51yFMEG8Qjh15kvQeD,Peak,125.0,207708.0,,
2BqQ5ZM73pNugfd6NteCPe,Total,,1368566.0,,
2BqQ5ZM73pNugfd6NteCPe,Peak,14.0,134066.0,,
2CFC7iLurCyDYuXQcfem2l,Total,,6553009.0,,
2CFC7iLurCyDYuXQcfem2l,Peak,69.0,243210.0,,
2CH9JPCmEx4F3nm6TwHPxs,Total,,146155.0,,
2CH9JPCmEx4F3nm6TwHPxs,Peak,154.0,146155.0,,
2DeraySaI3fomlDF6S2NZa,Total,,327744.0,,
2DeraySaI3fomlDF6S2NZa,Peak,101.0,84191.0,,
2DzFmWhrnRHROJuxW5e1t2,Total,,1007923.0,,
2DzFmWhrnRHROJuxW5e1t2,Peak,125.0,160196.0,,
2G5ujw3rrWcAXQqT8PVnrz,Total,,1154346.0,,
2G5ujw3rrWcAXQqT8PVnrz,Peak,121.0,214610.0,,
2GE2p2dFpxp7OIz2QOFBzW,Total,,17523943.0,,
2GE2p2dFpxp7OIz2QOFBzW,Peak,5.0,923227.0,,
2GE2p2dFpxp7OIz2QOFBzW,Peak,5.0,148203.0,,
2Gt0kVB7kHnJZi0GTJe4Qm,Total,,668232.0,,
2Gt0kVB7kHnJZi0GTJe4Qm,Peak,133.0,24307.0,,
2I9QJOvD1lamK9tHffY4La,Total,,284763.0,,
2I9QJOvD1lamK9tHffY4La,Peak,104.0,163945.0,,
2Jaaw8PrdUfPlU6o6tL5dl,Total,,16689255.0,,
2Jaaw8PrdUfPlU6o6tL5dl,Peak,3.0,157975.0,,
2JuHIbFudHwDqQssgqsH3i,Total,,22961143.0,,
2JuHIbFudHwDqQssgqsH3i,Peak,6.0,674619.0,,
2LX16d9LWQxmlUiOfxHKYO,Total,,312626.0,,
2LX16d9LWQxmlUiOfxHKYO,Peak,69.0,85910.0,,
2LhaQUFez282XCuTDSTDcV,Total,,2244727.0,,
2LhaQUFez282XCuTDSTDcV,Peak,10.0,235390.0,,
2MFqzQ3eJPM1dHCaioyU1s,Total,,438925.0,,
2MFqzQ3eJPM1dHCaioyU1s,Peak,139.0,160603.0,,
2MT5rzYA4ZPCRZlbXyV660,Total,,83362.0,,
2MT5rzYA4ZPCRZlbXyV660,Peak,168.0,42563.0,,
2MjpqyEA73TzenhDmj0RFN,Total,,2099991.0,,
2MjpqyEA73TzenhDmj0RFN,Peak,57.0,76921.0,,
2Nwi8X3bmgKU1zMQUsDTah,Total,,180591.0,,
2Nwi8X3bmgKU1zMQUsDTah,Peak,144.0,95823.0,,
2OBZtEg8DXhICWYd6yvicf,Total,,894309.0,,
2OBZtEg8DXhICWYd6yvicf,Peak,53.0,192516.0,,
2P9M7q49JXnwiab4TosOpW,Total,,889931.0,,
2P9M7q49JXnwiab4TosOpW,Peak,78.0,29437.0,,
2PYDUM2IC01FOTDLQdFxJP,Total,,19993724.0,,
2PYDUM2IC01FOTDLQdFxJP,Peak,27.0,195632.0,,
2Pwou3Q2Cf59RxdX2V6MgV,Total,,7173596.0,,
2Pwou3Q2Cf59RxdX2V6MgV,Peak,10.0,749823.0,,
2QCbYz4XN9mzi5LJBuB3iP,Total,,133691.0,,
2QCbYz4XN9mzi5LJBuB3iP,Peak,165.0,133691.0,,
2QUU1AtY5fndKDNbr17EFk,Total,,4298371.0,,
2QUU1AtY5fndKDNbr17EFk,Peak,10.0,384388.0,,
2QpMK4mvdyFW5N0JYohVdW,Total,,330950.0,,
2QpMK4mvdyFW5N0JYohVdW,Peak,106.0,42832.0,,
2QyOYFAxW2khNYee4yeT6r,Total,,1528683.0,,
2QyOYFAxW2khNYee4yeT6r,Peak,16.0,171246.0,,
2SjNAO9lrQYRlXJK5pXWcn,Total,,18784.0,,
2SjNAO9lrQYRlXJK5pXWcn,Peak,147.0,18784.0,,
2SmnoPHetB88xJwC6HJHGv,Total,,2568673.0,,
2SmnoPHetB88xJwC6HJHGv,Peak,23.0,387295.0,,
2SqS42nIu3vLVYOaFelbar,Total,,92794.0,,
2SqS42nIu3vLVYOaFelbar,Peak,177.0,92794.0,,
2TqjLbM2E5I4ce6iWTdXly,Total,,847922.0,,
2TqjLbM2E5I4ce6iWTdXly,Peak,123.0,79636.0,,
2VHXCihhlSC2lUFoCaemRN,Total,,6274509.0,,
2VHXCihhlSC2lUFoCaemRN,Peak,13.0,252786.0,,
2VqK7TIkcS7QYyubTvXqOW,Total,,371886.0,,
2VqK7TIkcS7QYyubTvXqOW,Peak,130.0,40054.0,,
2X2mIfNW5ZtLmVgpm9rgUX,Total,,1069718.0,,
2X2mIfNW5ZtLmVgpm9rgUX,Peak,34.0,228428.0,,
2YuINjtFaEi9E9WRv90bK6,Total,,1263804.0,,
2YuINjtFaEi9E9WRv90bK6,Peak,14.0,573422.0,,
2ZJTmYNOA8k21yUtLXJG57,Total,,6353598.0,,
2ZJTmYNOA8k21yUtLXJG57,Peak,2.0,517456.0,,
2Zos792uWaDCqqnmPaBH1x,Total,,309503.0,,
2Zos792uWaDCqqnmPaBH1x,Peak,35.0,126918.0,,
2a5hng9yXtbjtTVVm9UviC,Total,,21984313.0,,
2a5hng9yXtbjtTVVm9UviC,Peak,21.0,473030.0,,
2axlAOp86SPuqSBlwLw4WM,Total,,408278.0,,
2axlAOp86SPuqSBlwLw4WM,Peak,47.0,83526.0,,
2axlAOp86SPuqSBlwLw4WM,Peak,28.0,14662.0,,
2bCmM1oT89JOpA8EdDJ51g,Total,,44336.0,,
2bCmM1oT89JOpA8EdDJ51g,Peak,119.0,44336.0,,
2bxVMMRP6AHvUVXHQrIBy9,Total,,325516.0,,
2bxVMMRP6AHvUVXHQrIBy9,Peak,73.0,71829.0,,
2cHvbenIXJdO2yYWQry26q,Total,,677003.0,,
2cHvbenIXJdO2yYWQry26q,Peak,92.0,58941.0,,
2cJyuhqcXvd6ccvAn8NXsL,Total,,5574152.0,,
2cJyuhqcXvd6ccvAn8NXsL,Peak,62.0,191321.0,,
2ctmaWoBxLBYiZB7AKmK1D,Total,,4034281.0,,
2ctmaWoBxLBYiZB7AKmK1D,Peak,33.0,337851.0,,
2dPJtlvoa3GDowCh035M8P,Total,,4403453.0,,
2dPJtlvoa3GDowCh035M8P,Peak,47.0,387220.0,,
2dURSB1lDn5qiOyHLEZ34I,Total,,56576.0,,
2dURSB1lDn5qiOyHLEZ34I,Peak,9.0,24417.0,,
2ddbldKhKrYvOBbYa87cbj,Total,,6159361.0,,
2ddbldKhKrYvOBbYa87cbj,Peak,13.0,532444.0,,
2e6uyFP80Vuaz7V7bDWD0e,Total,,1865274.0,,
2e6uyFP80Vuaz7V7bDWD0e,Peak,42.0,337380.0,,
2fDFssQASymjUb2B3XYdpf,Total,,1125617.0,,
2fDFssQASymjUb2B3XYdpf,Peak,86.0,214165.0,,
2fxGSbMxakUf8XUd00rmED,Total,,3959681.0,,
2fxGSbMxakUf8XUd00rmED,Peak,99.0,78476.0,,
2g68ePl7VMltuOiuSTAz7I,Total,,2299459.0,,
2g68ePl7VMltuOiuSTAz7I,Peak,50.0,183099.0,,
2gJJvC4a3BJogzRciwTZU8,Total,,171033.0,,
2gJJvC4a3BJogzRciwTZU8,Peak,195.0,171033.0,,
2gT5LL3uRANxvvmDxaULbQ,Total,,3825976.0,,
2gT5LL3uRANxvvmDxaULbQ,Peak,4.0,37629.0,,
2hLg1Pbi7UFMGGBqOPY5Rb,Total,,43644.0,,
2hLg1Pbi7UFMGGBqOPY5Rb,Peak,167.0,43644.0,,
2jcdws2044suWnDo8DTcKC,Total,,143534.0,,
2jcdws2044suWnDo8DTcKC,Peak,200.0,143534.0,,
2kauMp3YNHXULGXyJh4321,Total,,16616182.0,,
2kauMp3YNHXULGXyJh4321,Peak,9.0,843856.0,,
2kenOIzz3AlVKF7wGqzH3F,Total,,130850.0,,
2kenOIzz3AlVKF7wGqzH3F,Peak,115.0,68834.0,,
2klsSb2iTfgDh95Ak9uWY2,Total,,5048914.0,,
2klsSb2iTfgDh95Ak9uWY2,Peak,17.0,142463.0,,
2lGGlexu72TnPQPUHd8NWt,Total,,415353.0,,
2lGGlexu72TnPQPUHd8NWt,Peak,61.0,98855.0,,
2mYjBkAtCUXRG2ioQmv3Rm,Total,,99596.0,,
2mYjBkAtCUXRG2ioQmv3Rm,Peak,96.0,59382.0,,
2naHX4cacns359w3ugyt3P,Total,,3976311.0,,
2naHX4cacns359w3ugyt3P,Peak,48.0,367774.0,,
2o4dDfLK6NVI7TjBm5VoMv,Total,,19375933.0,,
2o4dDfLK6NVI7TjBm5VoMv,Peak,33.0,239904.0,,
2oVLEoBVDvYrGmzrU7dEm5,Total,,17370661.0,,
2oVLEoBVDvYrGmzrU7dEm5,Peak,5.0,1032397.0,,
2qWP5ZarXRsdmxzz3L3BtP,Total,,17485460.0,,
2qWP5ZarXRsdmxzz3L3BtP,Peak,27.0,227149.0,,
2qc4FFBylFT5YhvMJMX50R,Total,,2574824.0,,
2qc4FFBylFT5YhvMJMX50R,Peak,45.0,352882.0,,
2rDtJL39iMme6RgWnETEWP,Total,,318745.0,,
2rDtJL39iMme6RgWnETEWP,Peak,157.0,166678.0,,
2sJZUN3ymHgsLCqGCbszBJ,Total,,427439.0,,
2sJZUN3ymHgsLCqGCbszBJ,Peak,9.0,77684.0,,
2tAd0IDLH3nE8gJlxuB1bt,Total,,51265.0,,
2tAd0IDLH3nE8gJlxuB1bt,Peak,14.0,21886.0,,
2tZjAcLcg7k0p0c1wA3Ggk,Total,,218773.0,,
2tZjAcLcg7k0p0c1wA3Ggk,Peak,93.0,132493.0,,
2tg8L2ls1k19B2SvRKBnJh,Total,,2380351.0,,
2tg8L2ls1k19B2SvRKBnJh,Peak,13.0,173349.0,,
2uZmeuNAxSm7XfVIwLkhCx,Total,,24345083.0,,
2uZmeuNAxSm7XfVIwLkhCx,Peak,14.0,470432.0,,
2vRkwfiy4Se8ddUSkdMTmQ,Total,,211004.0,,
2vRkwfiy4Se8ddUSkdMTmQ,Peak,49.0,117195.0,,
2xOhv7XudrBDtkID1jwsFE,Total,,26117240.0,,
2xOhv7XudrBDtkID1jwsFE,Peak,2.0,1159599.0,,
2xOhv7XudrBDtkID1jwsFE,Peak,2.0,175619.0,,
2zRzmGerfTxc2epZHgaTdh,Total,,18162497.0,,
2zRzmGerfTxc2epZHgaTdh,Peak,35.0,215663.0,,
307iMiCYAKX6sUG7P4UKWt,Total,,8003209.0,,
307iMiCYAKX6sUG7P4UKWt,Peak,7.0,213291.0,,
30CXPFiHrPmKxAxPpiMlLw,Total,,814385.0,,
30CXPFiHrPmKxAxPpiMlLw,Peak,118.0,214009.0,,
31Rxc3kfQjI7WpaRKskQs2,Total,,306823.0,,
31Rxc3kfQjI7WpaRKskQs2,Peak,100.0,29530.0,,
31VNCmwspR7nVJ6kruUuJt,Total,,36101744.0,,
31VNCmwspR7nVJ6kruUuJt,Peak,1.0,3445288.0,,
31VNCmwspR7nVJ6kruUuJt,Peak,1.0,689902.0,,
32K6zBYFUUxKrdsoZd7k3v,Total,,1006178.0,,
32K6zBYFUUxKrdsoZd7k3v,Peak,115.0,36154.0,,
33S16Xa5cZmLPhn6eZI4Nm,Total,,7096367.0,,
33S16Xa5cZmLPhn6eZI4Nm,Peak,83.0,267489.0,,
33SYx5viijwLGMqfl50FKI,Total,,1807153.0,,
33SYx5viijwLGMqfl50FKI,Peak,25.0,258833.0,,
33dIUFKBA7U5KHs1fdBw8b,Total,,128325.0,,
33dIUFKBA7U5KHs1fdBw8b,Peak,104.0,128325.0,,
33weHbON0j21ZPUMc0ZKTt,Total,,2763657.0,,
33weHbON0j21ZPUMc0ZKTt,Peak,15.0,110063.0,,
3440g8awr2l0E5Yy2X5Epk,Total,,22398648.0,,
3440g8awr2l0E5Yy2X5Epk,Peak,3.0,455060.0,,
34uOIsoy6ETS2sxOTWBRDF,Total,,6503373.0,,
34uOIsoy6ETS2sxOTWBRDF,Peak,1.0,825252.0,,
35gc5FTZehQ5DF2BI6wkgf,Total,,3894736.0,,
35gc5FTZehQ5DF2BI6wkgf,Peak,27.0,585958.0,,
36OyVzUmUFb1MTTzy3YXbh,Total,,7849758.0,,
36OyVzUmUFb1MTTzy3YXbh,Peak,3.0,964968.0,,
36fgG6NiEuQXznNgf5y2Ck,Total,,4046522.0,,
36fgG6NiEuQXznNgf5y2Ck,Peak,31.0,470300.0,,
37GNTP4wB0QSkUwcTWLHKg,Total,,1290668.0,,
37GNTP4wB0QSkUwcTWLHKg,Peak,53.0,134735.0,,
37KEMM9tMw5Tb5GWlBmOVM,Total,,236872.0,,
37KEMM9tMw5Tb5GWlBmOVM,Peak,187.0,118692.0,,
37PyxXH5vlbNcYwxOHbfFn,Total,,118618.0,,
37PyxXH5vlbNcYwxOHbfFn,Peak,141.0,64081.0,,
37kfF2bDr3O2qmOYNTgDMT,Total,,929628.0,,
37kfF2bDr3O2qmOYNTgDMT,Peak,59.0,161459.0,,
37od1g713ZvI32VA2diR9L,Total,,766555.0,,
37od1g713ZvI32VA2diR9L,Peak,97.0,137517.0,,
37ull7GiBZRLhWYDBIYZzW,Total,,4018943.0,,
37ull7GiBZRLhWYDBIYZzW,Peak,22.0,680071.0,,
38MI5LpTajiO3A0DQGcCmu,Total,,969788.0,,
38MI5LpTajiO3A0DQGcCmu,Peak,47.0,206740.0,,
38rjRVqEHSlDRrDWDvjkqW,Total,,19449346.0,,
38rjRVqEHSlDRrDWDvjkqW,Peak,1.0,584785.0,,
38sxHKwaMeDAn4ppmilyas,Total,,636149.0,,
38sxHKwaMeDAn4ppmilyas,Peak,8.0,120698.0,,
39KWnPNEvbXt423CzjvBfA,Total,,2530568.0,,
39KWnPNEvbXt423CzjvBfA,Peak,95.0,192508.0,,
3A0QLMQn0XqmCrJMInLhYg,Total,,921228.0,,
3A0QLMQn0XqmCrJMInLhYg,Peak,69.0,247081.0,,
3A9A7mfVDVm3rrS9SMGhg5,Total,,18469256.0,,
3A9A7mfVDVm3rrS9SMGhg5,Peak,22.0,449692.0,,
3AejRjgBsFV4HWHjJmmEP7,Total,,15324789.0,,
3AejRjgBsFV4HWHjJmmEP7,Peak,22.0,204021.0,,
3Alwi53Ahc2GwHgvel42b2,Total,,15761070.0,,
3Alwi53Ahc2GwHgvel42b2,Peak,4.0,1058785.0,,
3Alwi53Ahc2GwHgvel42b2,Peak,4.0,168315.0,,
3BnD2G2bRvtRiLssSQY8oE,Total,,207192.0,,
3BnD2G2bRvtRiLssSQY8oE,Peak,175.0,52778.0,,
3COYA2vgfcUhDyRlVpZy5p,Total,,20166131.0,,
3COYA2vgfcUhDyRlVpZy5p,Peak,4.0,1229286.0,,
3CmacJj7VC4W6daC8BWd0h,Total,,25668511.0,,
3CmacJj7VC4W6daC8BWd0h,Peak,2.0,2123484.0,,
3CmacJj7VC4W6daC8BWd0h,Peak,1.0,334762.0,,
3CyGK8BeJ5iCunpzvHyINs,Total,,5544707.0,,
3CyGK8BeJ5iCunpzvHyINs,Peak,10.0,497288.0,,
3DLtPObflLQBodZN8qGODT,Total,,25242246.0,,
3DLtPObflLQBodZN8qGODT,Peak,18.0,328631.0,,
3EQjXzlXY0dyOovq0Awe91,Total,,3441339.0,,
3EQjXzlXY0dyOovq0Awe91,Peak,6.0,689967.0,,
3ER1r0HipeSSu7YNImC6vd,Total,,4921829.0,,
3ER1r0HipeSSu7YNImC6vd,Peak,61.0,291679.0,,
3ESeHjnPRxAg4mW3KsFyXi,Total,,830520.0,,
3ESeHjnPRxAg4mW3KsFyXi,Peak,100.0,47147.0,,
3ET3xHCLMGd57u06A9RjJ0,Total,,13709216.0,,
3ET3xHCLMGd57u06A9RjJ0,Peak,79.0,267224.0,,
3EuOQ0v6LxsNFSf3BF5wrw,Total,,17356.0,,
3EuOQ0v6LxsNFSf3BF5wrw,Peak,181.0,8741.0,,
3EvZ9Ztgy03uUhxlv8PLf3,Total,,309797.0,,
3EvZ9Ztgy03uUhxlv8PLf3,Peak,64.0,190834.0,,
3Gr6ucPp3qJbBZ3yrGmZTt,Total,,157443.0,,
3Gr6ucPp3qJbBZ3yrGmZTt,Peak,90.0,157443.0,,
3HJ0EW4kd9S1NRCm039Fsk,Total,,9340096.0,,
3HJ0EW4kd9S1NRCm039Fsk,Peak,1.0,159492.0,,
3I024mr4TcQb8W9cNVe0ze,Total,,1251952.0,,
3I024mr4TcQb8W9cNVe0ze,Peak,37.0,271849.0,,
3Ids3RXurYBgySph53qWnB,Total,,5090927.0,,
3Ids3RXurYBgySph53qWnB,Peak,16.0,606924.0,,
3J3nv18iIrOhca1ZWNeuyW,Total,,10282671.0,,
3J3nv18iIrOhca1ZWNeuyW,Peak,132.0,176006.0,,
3JIfmjJbanxJkwaPzYa2gN,Total,,14028959.0,,
3JIfmjJbanxJkwaPzYa2gN,Peak,5.0,818219.0,,
3JIfmjJbanxJkwaPzYa2gN,Peak,5.0,127409.0,,
3K7RddI2L8Wiv7uIbrhfLc,Total,,19229882.0,,
3K7RddI2L8Wiv7uIbrhfLc,Peak,11.0,529688.0,,
3LGNVNZeEIUwdzDvnUO73V,Total,,3728623.0,,
3LGNVNZeEIUwdzDvnUO73V,Peak,49.0,53519.0,,
3LfiZlWffAqGOAQ6sKjoJP,Total,,685724.0,,
3LfiZlWffAqGOAQ6sKjoJP,Peak,95.0,69239.0,,
3LlEZ4J1ORcgP1WmTF9pIX,Total,,68367.0,,
3LlEZ4J1ORcgP1WmTF9pIX,Peak,183.0,34276.0,,
3MlvHVRytWiXpSHEeZVF0I,Total,,842656.0,,
3MlvHVRytWiXpSHEeZVF0I,Peak,125.0,238342.0,,
3Ndroo5HpBKKTRGYReAYHM,Total,,2496835.0,,
3Ndroo5HpBKKTRGYReAYHM,Peak,61.0,239626.0,,
3Nn9QjxOEj1pleW9xTG6cq,Total,,10591614.0,,
3Nn9QjxOEj1pleW9xTG6cq,Peak,13.0,729164.0,,
3NvH1v6NOxlawEoCXjg9sK,Total,,1589583.0,,
3NvH1v6NOxlawEoCXjg9sK,Peak,81.0,215995.0,,
3O3h5nceJQgZ6wMIPCoJzj,Total,,453954.0,,
3O3h5nceJQgZ6wMIPCoJzj,Peak,128.0,168472.0,,
3OVMe3H6iAxbLF8iD2UYrw,Total,,25740700.0,,
3OVMe3H6iAxbLF8iD2UYrw,Peak,1.0,2555804.0,,
3P3rcI48wwVEgxF5vPM6pG,Total,,11612484.0,,
3P3rcI48wwVEgxF5vPM6pG,Peak,73.0,222310.0,,
3QjcsqERv4IfmopRvXFoWB,Total,,1761743.0,,
3QjcsqERv4IfmopRvXFoWB,Peak,65.0,279292.0,,
3Sg9sJ1VxG91hvcRFrVuH7,Total,,1668782.0,,
3Sg9sJ1VxG91hvcRFrVuH7,Peak,48.0,38736.0,,
3U5WFUIgOaA1U7GdTs4yjQ,Total,,3880483.0,,
3U5WFUIgOaA1U7GdTs4yjQ,Peak,2.0,243669.0,,
3XCp5o1FUpAH0aj2Hmj5yz,Total,,10706543.0,,
3XCp5o1FUpAH0aj2Hmj5yz,Peak,12.0,603389.0,,
3YctJXK6kznnWl68TnYobN,Total,,35381009.0,,
3YctJXK6kznnWl68TnYobN,Peak,3.0,699345.0,,
3Yfedn84e2VLXSVwmowqEn,Total,,754103.0,,
3Yfedn84e2VLXSVwmowqEn,Peak,16.0,178245.0,,
3ZbZtdEw9U0uZW4tZItIwq,Total,,37706220.0,,
3ZbZtdEw9U0uZW4tZItIwq,Peak,6.0,902974.0,,
3b34161QoxLwsqhWSPy9i5,Total,,32550362.0,,
3b34161QoxLwsqhWSPy9i5,Peak,1.0,204075.0,,
3bEAVuzTJ1Pd4ZGj2ykqnB,Total,,5130.0,,
3bEAVuzTJ1Pd4ZGj2ykqnB,Peak,194.0,5130.0,,
3bZGGKrMQLDGg18y2QqKFF,Total,,7368266.0,,
3bZGGKrMQLDGg18y2QqKFF,Peak,7.0,213291.0,,
3dvkpe9FEekxxgaQtxOHQI,Total,,6235974.0,,
3dvkpe9FEekxxgaQtxOHQI,Peak,27.0,175174.0,,
3fw9v7CztM2mqu1jCtbg9f,Total,,2020027.0,,
3fw9v7CztM2mqu1jCtbg9f,Peak,37.0,235875.0,,
3g0Dwgd36QRmPecFIoubg4,Total,,1397492.0,,
3g0Dwgd36QRmPecFIoubg4,Peak,36.0,254995.0,,
3ho1OQb9SFtCt3MIiRZ8Si,Total,,2850383.0,,
3ho1OQb9SFtCt3MIiRZ8Si,Peak,9.0,224464.0,,
3hqOrxH5qPlvrApcb7Ac8c,Total,,22952668.0,,
3hqOrxH5qPlvrApcb7Ac8c,Peak,33.0,370914.0,,
3i6VNcn9dFpU1K2ZaMFHTC,Total,,1069521.0,,
3i6VNcn9dFpU1K2ZaMFHTC,Peak,108.0,149746.0,,
3keyZ8cXkQ57melgiAsJ5m,Total,,602490.0,,
3keyZ8cXkQ57melgiAsJ5m,Peak,57.0,181934.0,,
3kwb99PcsCYFYcFB0jTr1a,Total,,139092.0,,
3kwb99PcsCYFYcFB0jTr1a,Peak,166.0,139092.0,,
3kxFvcB92qQg9wl52CQ7aV,Total,,3187750.0,,
3kxFvcB92qQg9wl52CQ7aV,Peak,19.0,276479.0,,
3lgCCIj5kUu8IAbJarm9oz,Total,,433221.0,,
3lgCCIj5kUu8IAbJarm9oz,Peak,100.0,164981.0,,
3nAwC1qVqRQYiRCrp6q1dU,Total,,5433048.0,,
3nAwC1qVqRQYiRCrp6q1dU,Peak,142.0,148299.0,,
3nHbNyuUsVmtwHAcpeOrZR,Total,,248430.0,,
3nHbNyuUsVmtwHAcpeOrZR,Peak,71.0,49468.0,,
3nkG7srXxyvQpEgiMjQgDm,Total,,103599.0,,
3nkG7srXxyvQpEgiMjQgDm,Peak,154.0,103599.0,,
3nnTAS4qhgtZaWtx4MkKQ0,Total,,35234.0,,
3nnTAS4qhgtZaWtx4MkKQ0,Peak,189.0,35234.0,,
3nw5vYaH4qVx8joq3qhtNx,Total,,5977950.0,,
3nw5vYaH4qVx8joq3qhtNx,Peak,103.0,169865.0,,
3oIKYROTi2wREKdnqq3yAp,Total,,132754.0,,
3oIKYROTi2wREKdnqq3yAp,Peak,145.0,72150.0,,
3pbbEjmAWUHbGgWV8evyfd,Total,,196796.0,,
3pbbEjmAWUHbGgWV8evyfd,Peak,102.0,61500.0,,
3pgwxYRPbYIC6C1J2FPge8,Total,,1050997.0,,
3pgwxYRPbYIC6C1J2FPge8,Peak,16.0,248422.0,,
3pmDpi2XUdGGInqXQbOIaM,Total,,964068.0,,
3pmDpi2XUdGGInqXQbOIaM,Peak,127.0,208950.0,,
3puPTaE5acvWNGaNSoM3wT,Total,,248108.0,,
3puPTaE5acvWNGaNSoM3wT,Peak,173.0,87512.0,,
3qllaNK66kKxX123f0eKpj,Total,,1307216.0,,
3qllaNK66kKxX123f0eKpj,Peak,79.0,253633.0,,
3rtOU0GwlsbCNiCqEDLZUN,Total,,5204834.0,,
3rtOU0GwlsbCNiCqEDLZUN,Peak,43.0,392044.0,,
3rxbssNItXaXyqc0wJUsYC,Total,,1378433.0,,
3rxbssNItXaXyqc0wJUsYC,Peak,22.0,389688.0,,
3sV8ExJeOGXbanczafavZv,Total,,7559340.0,,
3sV8ExJeOGXbanczafavZv,Peak,1.0,407040.0,,
3uT8QfoX0BE8ZJa4h98LDW,Total,,29194681.0,,
3uT8QfoX0BE8ZJa4h98LDW,Peak,3.0,1021351.0,,
3ukrFH17Zl6iEZ2QJ1Zwiy,Total,,34168011.0,,
3ukrFH17Zl6iEZ2QJ1Zwiy,Peak,3.0,451388.0,,
3un8UkiPHJjlsrTHQnisXH,Total,,21463795.0,,
