album,album_type,album_popularity,artists,disc_number,duration_ms,explicit,id,name,popularity,track_number,release_date,genres,stream_counts
Get Some More,single,10,['Sol7'],1,224713,False,1kbrut8psoQymloPefE7FN,Get Some More,18,1,2022-08-12,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",486194.0
SADASIAN,single,13,"['Sol7', 'LDleKING', 'DCOD']",1,348023,False,6r0hGKdYbTOQAnzutJnpE8,Ngắn Ngủi,18,1,2021-01-06,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",355091.0
Rót cho vơi bớt đi sầu lo,single,9,['Sol7'],1,188520,False,6AUCXZB7kessSA4U6nvxri,Rót cho vơi bớt đi sầu lo,17,1,2021-01-06,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",316393.0
Snowday,single,8,"['P$Mall', 'Sol7', 'DCOD']",1,160128,True,1xuB8qBDljIBlw1ctGZzw2,Snowday,16,1,2021-02-10,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",356683.0
Trôi,album,14,"['Sol7', 'DCOD']",1,213144,True,4nJyfVTnM0gRM3HdXJtXpg,Loner,13,2,2021-04-28,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",225372.0
Rap Việt Season 2 - Tập 11,single,16,"['RAP VIỆT', 'Sol7']",1,213600,False,5Gzx28m6v4lWDClQbJREBi,NHẬP GIA TUỲ TỤC (feat. Sol7),13,3,2021-12-20,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",182328.0
BGVB (Bỏ Giấy Vào Bao),single,5,"['Sol7', 'Yuno', 'DCOD']",1,195929,True,3TrI5ZHLTSGgIOhss7ntGj,BGVB (Bỏ Giấy Vào Bao),12,1,2023-03-20,"['vietnamese hip hop', 'v-pop', 'vietnam indie', 'meme rap']",150177.0
Trôi,album,14,"['Sol7', 'DCOD']",1,240024,True,7eCXZKV5CBFn0gVlFOcFzs,Idontknow,12,3,2021-04-28,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",129810.0
SOLD 2: SSAIYAN,single,10,"['LDleKING', 'Sol7']",1,283893,True,19CTmhPBlMaAjfYb9xx6BN,Dem Nay Ta Lai Co Nhau,12,4,2019-07-26,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",121102.0
SADASIAN,single,13,"['Sol7', 'LDleKING', 'DCOD']",1,225983,False,59188QsYi3AW41N4LvBw6o,Home Town,12,3,2021-01-06,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",125107.0
Trôi,album,14,"['Sol7', 'DCOD']",1,144960,True,2DOwdC8aSYOwYnyP2oOThx,Icy Heart,11,5,2021-04-28,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",143959.0
Lights,album,11,"['MinhLai', 'P$mall', 'Sol7']",1,173538,False,0eapoF0iboAjWfw1i6V6Xg,Angel Number,11,7,2023-03-19,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",158155.0
"Tình Yêu Trẻ Tuổi (Remake by Boyzed) (feat. GPG msmy, Koo & tofutns) [Bonus Track]",single,5,"['Sol7', 'Boyzed', 'GPG msmy', 'Koo', 'tofutns']",1,253714,False,4U1qD97EUyUCN9KSxpNhWp,"Tình Yêu Trẻ Tuổi (Remake by Boyzed) (feat. GPG msmy, Koo & tofutns) - Bonus Track",11,1,2023-12-06,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",45084.0
Trôi,album,14,"['Sol7', 'DCOD']",1,184784,True,37kCSu2c70VxWIr4XcS9nB,Aspirin,11,7,2021-04-28,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",129386.0
SADASIAN,single,13,"['Sol7', 'LDleKING', 'DCOD']",1,286703,False,51bjB7JMxynUXPTWQtFRg5,Vào Hư Vô,11,2,2021-01-06,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",100612.0
Ngựa Sắt,single,4,"['Sol7', 'Smokele']",1,216734,False,3pWTL6d0JowytbfZD2HEoJ,Ngựa Sắt,10,1,2023-11-20,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",41021.0
XCIX,album,9,"['Pjpo', 'Sol7']",1,250280,False,0wCEaRf1UF9MHY0nE7BNME,Can You Hear Me,10,5,2020-08-17,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",82543.0
Tao Không Chắc,single,4,"['Sol7', 'Phu Nho', 'Seachains', 'Yuno', 'Lăng LD', 'Ricky Star']",1,467899,False,4L9fbBJ9rtAec53gC35FT0,Tao Không Chắc,11,1,2022-11-22,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'meme rap']",81180.0
Trôi,album,14,"['Sol7', 'DCOD']",1,263520,True,2Jg952PKhsymqTNWvVd1EM,Young Goku,9,1,2021-04-28,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",106505.0
Trôi,album,14,"['Sol7', 'DCOD']",1,204600,True,6BjbPTGUAvFOEcq9sCfJ7o,Traplife,9,4,2021-04-28,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",130399.0
Trôi,album,14,"['Sol7', 'DCOD']",1,109728,True,0eAjiK7m9HQOqfYFQtkpnJ,Vlone,9,6,2021-04-28,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",126000.0
SOLD 2: SSAIYAN,single,10,"['LDleKING', 'Sol7']",1,226208,True,2ukujvuNwlHbdejYwS29ZY,Nhan Nai,8,1,2019-07-26,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",60713.0
SOLD 2: SSAIYAN,single,10,"['LDleKING', 'Sol7']",1,265507,True,1sXUkEmXs9wueSRJjyQgKt,Chua Ngu Duoc,7,3,2019-07-26,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",48539.0
Burn In Flame,single,2,"['Sol7', 'Double Trouble']",1,241176,True,386odtChnNVAkSLFg6IUw3,Burn In Flame,7,1,2020-10-02,"['vietnam indie', 'blues', 'v-pop', 'southern rock', 'vietnamese hip hop', 'modern blues', 'classic blues', 'blues rock']",77408.0
Những Môn Đệ,single,2,"['Sol7', 'DCOD']",1,209280,True,5cC1hF5wV1HDDz826gSsyF,Những Môn Đệ,7,1,2021-01-06,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",75506.0
MOTHERLAND,single,2,"['Alex Lam', 'Sol7', 'Koo']",1,200444,False,4kX6WDd5jGLHPuhmECPYLz,MOTHERLAND,7,1,2021-11-20,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",78854.0
SOLD 2: SSAIYAN,single,10,"['LDleKING', 'Sol7', 'Madbeez']",1,314298,True,7aTJyv6PEkxO1AGVb1vKmj,SSAIYAN - Remix,7,6,2019-07-26,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",53455.0
SOLD 2: SSAIYAN,single,10,"['LDleKING', 'Sol7']",1,259420,True,7ck5oKULli7XFsPPCk7Zb2,Doi Thay,6,5,2019-07-26,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",46332.0
LET'S TAKE A TRIP,album,6,"['TYO Ly ', 'Mai Ngo', 'Sol7', 'Donal']",1,247690,False,3OppDtvRckrYQE0iCHloS9,Lil' Shawty ft. Mai Ngô & Sol7 - Soul Ver,6,9,2024-01-18,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",8208.0
SOLD 2: SSAIYAN,single,10,"['LDleKING', 'Sol7']",1,310350,True,3E3qczYHMf0Qe3Cr3uZvHV,Nite Town,6,2,2019-07-26,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",37995.0
Đêm Dài,single,2,"['LK', 'Lee7', 'Sol7']",1,240919,False,7vTCgOd2SMWv0FHudD2C4h,Đêm Dài,6,1,2022-07-07,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",185295.0
KHÔNG QUAY ĐẦU (Rap Version),single,2,"['Ưng Hoàng Phúc', 'Sol7']",1,305357,False,7DB1uuUypwzMmyuF4pXovs,KHÔNG QUAY ĐẦU (Rap Version),6,1,2023-06-03,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese bolero', 'vietnamese lo-fi']",46975.0
Spacetime,single,2,"['Cain', 'D.C', 'Sol7']",1,213444,False,4p03a6ThpP9Kc5JphyDF6I,Time,5,1,2019-11-15,"['vinahouse', 'k-rap', 'vietnam indie', 'v-pop', 'vietnamese hip hop']",28791.0
Chỉ Có Thể Là Anh,album,44,['TRANG'],1,254000,False,3Ndroo5HpBKKTRGYReAYHM,Chưa Được Yêu Như Thế,50,8,2022-06-18,"['v-pop', 'vietnam indie']",6489041.0
Chỉ Có Thể Là Anh,album,44,"['TRANG', 'Khoa Vũ']",1,218250,False,6ziPpLftJg2NI6NtUDlzqf,Ngã Tư Không Đèn,46,6,2022-06-18,"['v-pop', 'vietnam indie']",14532424.0
Một Ngày Mãi Mãi,single,28,"['Tùng', 'TRANG']",1,189954,False,6lJiEbVzimBvvRgdaVfh2m,Một Ngày Mãi Mãi,38,1,2022-12-03,"['v-pop', 'vietnam indie']",1723233.0
Con Dế Mèn Hát Vào Mùa Hè,single,27,"['Tùng', 'Trang']",1,270000,False,01UnQLScCNeX99GAKlajZM,Con Dế Mèn Hát Vào Mùa Hè,37,1,2020-02-06,"['v-pop', 'vietnam indie']",2335538.0
Sao Không Ai Nói,single,27,"['Phạm Nguyên Ngọc', 'Trang Hàn', 'BMZ']",1,339000,False,6Opo4WC2p2jvLqJfc929R6,Sao Không Ai Nói,37,1,2024-12-25,"['v-pop', 'vinahouse', 'vietnam indie', 'vietnamese lo-fi']",161780.0
INFINITY8,album,35,['Trang Pháp'],1,187333,False,3dt4Q9BWD0WE2g1Gw462GX,Bê Trap,35,4,2024-12-19,"['v-pop', 'vinahouse']",163267.0
Anh Sẽ Đón Em (Cukak Remix),single,25,"['Nguyên', 'TRANG']",1,232019,False,5DzwMQzR8gC2IDrrIcJwoz,Anh Sẽ Đón Em - Cukak Remix,35,1,2022-02-23,"['vinahouse', 'vietnam indie', 'v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']",2608215.0
Tỉnh Giấc Khi Ông Trời Đang Ngủ,album,28,['TRANG'],1,272000,False,1gu214x3WOluhC6x1GT0iP,Và Khi Ta Ngả Nghiêng,34,5,2019-09-19,"['v-pop', 'vietnam indie']",2650309.0
